Price,Close,High,Low,Open,Volume
Ticker,6510.TWO,6510.TWO,6510.TWO,6510.TWO,6510.TWO
Date,,,,,
2024-01-02,548.439208984375,567.419800916439,546.4412519388945,561.4259297799978,327000
2024-01-03,537.450439453125,548.4392030850662,533.4545254051463,548.4392030850662,327000
2024-01-04,536.4514770507812,552.4351337226854,532.4555628828052,545.4422839287273,218000
2024-01-05,531.4566040039062,543.4443469513628,531.4566040039062,543.4443469513628,139000
2024-01-08,534.4535522460938,538.4494666554103,530.4576378367772,538.4494666554103,86000
2024-01-09,537.450439453125,537.450439453125,529.4586113571678,537.450439453125,74000
2024-01-10,538.449462890625,538.449462890625,531.4566127232142,532.4555913185586,50000
2024-01-11,539.4484252929688,542.4453609890408,534.453532466182,536.4514895968967,56000
2024-01-12,528.4596557617188,539.4484198701855,527.4606772064036,539.4484198701855,129000
2024-01-15,522.4657592773438,532.4555443495683,515.4729097267866,529.458608827901,245214
2024-01-16,522.4657592773438,527.460651813456,515.4729097267866,519.4688237556765,158000
2024-01-17,506.48211669921875,524.4637303098418,504.4841596313717,518.4698591063009,294000
2024-01-18,503.4851989746094,519.4688560849145,501.48724183582124,509.4790703909738,166000
2024-01-19,520.4678344726562,520.4678344726562,509.47907021315683,512.476005920293,206000
2024-01-22,536.4514770507812,540.4473912187573,529.4586272568232,529.4586272568232,208000
2024-01-23,531.4566040039062,539.4484326355439,528.4596682670422,539.4484326355439,154000
2024-01-24,530.4576416015625,534.4535560392391,528.4596843827242,531.4566202109817,71000
2024-01-25,527.460693359375,536.4515006325462,523.4647790157434,536.4515006325462,137000
2024-01-26,531.4566040039062,531.4566040039062,527.4606896880874,527.4606896880874,55000
2024-01-29,532.45556640625,539.4484162464822,531.4565878576454,533.4545449548547,74000
2024-01-30,529.4586181640625,537.4504463627653,529.4586181640625,537.4504463627653,47000
2024-01-31,528.4596557617188,531.4565914276642,525.4627200957733,529.4586343170339,42000
2024-02-01,527.460693359375,528.4596719452829,525.4627361875592,528.4596719452829,63000
2024-02-02,535.4525146484375,541.4463860810692,531.4566003600163,531.4566003600163,125000
2024-02-05,532.45556640625,537.450459149273,528.4596522118317,535.4525020520638,84000
2024-02-15,535.4525146484375,541.4463860810692,530.4576217879111,541.4463860810692,100000
2024-02-16,540.4473876953125,544.4433018372372,538.4494306243502,538.4494306243502,106000
2024-02-19,568.4188232421875,573.4137162408007,539.4484438502307,539.4484438502307,832000
2024-02-20,568.4188232421875,572.4147376410781,561.4259730441289,567.4198446424648,408000
2024-02-21,563.4238891601562,566.4208247407954,547.4402327300809,565.4218462139157,478000
