Date,Open,High,Low,Close,Adj Close,Volume
2024-03-01,119.0,120.0,117.5,118.0,111.90806579589844,1285000
2024-03-04,118.5,120.5,117.5,118.5,112.38225555419922,1504000
2024-03-05,119.0,119.5,116.5,117.0,110.9596939086914,1679000
2024-03-06,117.5,118.0,116.0,116.5,110.48550415039062,1119000
2024-03-07,117.5,118.0,113.0,113.0,107.16619873046875,1688000
2024-03-08,113.0,116.0,111.0,111.5,105.74363708496094,1215000
2024-03-11,112.0,112.5,109.0,109.5,103.84689331054688,1555000
2024-03-12,110.0,117.0,109.5,115.5,109.5371322631836,1506000
2024-03-13,117.0,117.0,113.0,113.5,107.64038848876953,844000
2024-03-14,114.5,115.5,113.0,113.5,107.64038848876953,964000
2024-03-15,117.0,122.0,116.5,120.5,114.27899932861328,4738000
2024-03-18,120.5,120.5,120.5,120.5,114.27899932861328,0
2024-03-19,122.0,125.0,121.5,122.5,116.17574310302734,1972000
2024-03-20,122.5,122.5,122.5,122.5,116.17574310302734,0
2024-03-21,125.5,126.5,123.5,123.5,117.1241226196289,2998000
2024-03-22,124.0,124.5,121.5,123.0,116.64993286132812,1376000
2024-03-25,123.0,124.5,121.0,123.0,116.64993286132812,1504000
2024-03-26,123.0,123.0,123.0,123.0,116.64993286132812,0
2024-03-27,128.0,132.0,125.0,127.0,120.44342803955078,5092000
2024-03-28,126.0,130.5,123.0,123.0,116.64993286132812,3908000
2024-03-29,124.5,126.5,123.0,124.5,118.07249450683594,1339000
2024-04-01,125.0,126.0,124.0,125.5,119.02086639404297,880000
2024-04-02,127.5,127.5,123.0,124.0,117.59830474853516,1383000
2024-04-03,123.5,124.0,122.5,123.0,116.64993286132812,577000
2024-04-08,123.5,123.5,121.5,122.0,115.7015609741211,579000
2024-04-09,120.5,122.5,118.5,122.0,115.7015609741211,1385000
2024-04-10,122.5,124.0,122.0,122.5,116.17574310302734,503000
2024-04-11,122.0,122.0,119.0,120.0,113.8048095703125,670000
2024-04-12,120.0,121.5,120.0,120.0,113.8048095703125,358000
2024-04-15,118.5,119.5,118.0,118.0,111.90806579589844,740000
2024-04-16,118.0,118.0,112.5,114.5,108.58876037597656,755000
2024-04-17,116.0,116.0,115.0,115.0,109.06294250488281,357000
2024-04-18,115.0,121.0,115.0,119.0,112.85643768310547,885000
2024-04-19,121.0,121.0,115.5,118.0,111.90806579589844,1006000
2024-04-22,119.0,119.0,114.5,114.5,108.58876037597656,786000
2024-04-23,116.0,116.5,112.5,114.0,108.11457061767578,564000
2024-04-24,116.0,117.5,114.5,115.5,109.5371322631836,435000
2024-04-25,116.0,118.5,115.0,115.5,109.5371322631836,523000
2024-04-26,117.0,117.5,115.5,116.0,110.01132202148438,385000
2024-04-29,117.0,118.5,116.5,117.5,111.43387603759766,437000
2024-04-30,118.0,123.0,118.0,122.5,116.17574310302734,1461000
2024-05-02,119.5,122.0,119.5,120.0,113.8048095703125,716000
2024-05-03,122.0,122.0,118.5,118.5,112.38225555419922,674000
2024-05-06,119.5,120.0,118.5,118.5,112.38225555419922,235000
2024-05-07,119.0,119.0,115.5,116.0,110.01132202148438,538000
2024-05-08,115.5,117.0,115.5,115.5,109.5371322631836,469000
2024-05-09,115.5,116.5,115.0,115.5,109.5371322631836,392000
2024-05-10,115.5,115.5,114.0,114.5,108.58876037597656,461000
2024-05-13,115.0,115.5,113.5,114.0,108.11457061767578,447000
2024-05-14,114.5,115.5,114.5,115.0,109.06294250488281,236000
2024-05-15,114.0,116.0,113.0,115.0,109.06294250488281,911000
2024-05-16,115.0,117.5,114.0,116.0,110.01132202148438,679000
2024-05-17,116.0,117.0,115.0,115.5,109.5371322631836,409000
2024-05-20,115.5,116.0,114.0,114.5,108.58876037597656,272000
2024-05-21,114.5,114.5,112.5,112.5,106.69200897216797,718000
2024-05-22,113.0,116.0,112.5,112.5,106.69200897216797,594000
2024-05-23,113.0,114.0,110.5,113.0,107.16619873046875,831000
2024-05-24,112.5,113.5,111.5,113.0,107.16619873046875,267000
2024-05-27,113.0,117.0,112.5,117.0,110.9596939086914,786000
2024-05-28,116.5,117.5,115.5,116.0,110.01132202148438,516000
2024-05-29,116.0,117.0,115.5,115.5,109.5371322631836,188000
2024-05-30,115.5,116.0,114.0,114.0,108.11457061767578,212000
2024-05-31,115.5,116.0,113.0,113.0,107.16619873046875,328000
2024-06-03,114.5,115.5,114.5,114.5,108.58876037597656,165000
2024-06-04,115.0,116.5,114.5,115.0,109.06294250488281,229000
2024-06-05,115.0,117.0,114.0,114.0,108.11457061767578,610000
2024-06-06,115.5,116.5,115.0,115.5,109.5371322631836,355000
2024-06-07,116.5,121.0,116.5,119.0,112.85643768310547,1332000
2024-06-11,123.0,124.5,120.5,120.5,114.27899932861328,1815000
2024-06-12,121.5,122.5,118.5,120.0,113.8048095703125,1036000
2024-06-13,121.5,123.5,120.0,121.5,115.22737121582031,1177000
2024-06-14,124.0,124.0,118.5,119.0,112.85643768310547,1311000
2024-06-17,119.0,120.0,117.0,118.0,111.90806579589844,634000
2024-06-18,118.5,119.0,117.5,117.5,111.43387603759766,339000
2024-06-19,117.5,118.0,116.5,116.5,110.48550415039062,364000
2024-06-20,116.5,118.0,116.0,117.0,110.9596939086914,443000
2024-06-21,117.0,118.0,116.5,117.5,111.43387603759766,328000
2024-06-24,117.5,117.5,114.0,114.5,108.58876037597656,942000
2024-06-25,114.5,114.5,112.5,113.5,107.64038848876953,523000
2024-06-26,114.5,115.0,113.5,113.5,107.64038848876953,292000
2024-06-27,113.5,115.0,113.5,113.5,107.64038848876953,332000
2024-06-28,114.0,117.0,113.5,116.0,110.01132202148438,557000
2024-07-01,117.0,117.0,115.5,116.5,110.48550415039062,668000
2024-07-02,116.5,116.5,115.0,115.0,109.06294250488281,620000
2024-07-03,115.5,116.0,114.5,116.0,110.01132202148438,1170000
2024-07-04,110.5,113.5,110.5,112.0,112.0,888000
2024-07-05,112.5,112.5,111.0,111.5,111.5,429000
2024-07-08,111.5,112.5,110.5,111.0,111.0,322000
2024-07-09,109.0,109.5,103.5,104.0,104.0,1824000
2024-07-10,104.0,104.5,101.5,102.0,102.0,768000
2024-07-11,102.5,102.5,100.5,101.5,101.5,746000
2024-07-12,101.0,104.0,100.5,104.0,104.0,305000
2024-07-15,104.0,105.5,102.5,105.0,105.0,501000
2024-07-16,105.0,105.0,103.5,104.0,104.0,218000
2024-07-17,104.0,105.0,103.0,103.5,103.5,245000
2024-07-18,103.0,104.0,100.0,103.5,103.5,353000
2024-07-19,103.5,104.0,102.5,102.5,102.5,295000
2024-07-22,101.5,101.5,98.9000015258789,99.4000015258789,99.4000015258789,755000
2024-07-23,100.5,101.0,99.0,100.5,100.5,506000
2024-07-26,99.5,100.5,99.0999984741211,100.0,100.0,212000
2024-07-29,100.5,100.5,96.19999694824219,97.69999694824219,97.69999694824219,546000
2024-07-30,97.30000305175781,98.5999984741211,95.5,98.5999984741211,98.5999984741211,410000
2024-07-31,98.30000305175781,99.5,97.80000305175781,99.19999694824219,99.19999694824219,224000
2024-08-01,99.69999694824219,101.5,99.69999694824219,100.0,100.0,283000
2024-08-02,99.0,101.0,98.19999694824219,100.0,100.0,270000
2024-08-05,97.0,97.0,90.0,90.0,90.0,981000
2024-08-06,90.5999984741211,92.4000015258789,82.69999694824219,90.80000305175781,90.80000305175781,856000
2024-08-07,93.0,99.69999694824219,91.5,98.5,98.5,384000
2024-08-08,96.0999984741211,101.5,96.0999984741211,99.19999694824219,99.19999694824219,554000
2024-08-09,103.0,104.5,101.0,102.0,102.0,510000
