Price,Close,High,Low,Open,Volume
Ticker,3008.TW,3008.TW,3008.TW,3008.TW,3008.TW
Date,,,,,
2024-01-02,2701.970458984375,2774.73447493548,2663.1629838104523,2774.73447493548,1208345
2024-01-03,2604.951904296875,2648.610316100733,2585.5481657173823,2643.75938145586,1371909
2024-01-04,2570.9951171875,2629.2063273879717,2561.293248820755,2600.100722287736,954018
2024-01-05,2517.635009765625,2595.249961897128,2507.9331407491873,2561.2934203395957,1221291
2024-01-08,2503.08203125,2541.8895046027133,2473.976426235465,2522.4857679263564,969749
2024-01-09,2498.231201171875,2541.889610512743,2478.827463687045,2517.634938656705,570855
2024-01-10,2449.7216796875,2503.0819538985147,2430.3179436107675,2493.3800858601485,1018753
2024-01-11,2473.9765625,2488.5293658088235,2440.0200214460783,2449.7218903186276,917585
2024-01-12,2522.486083984375,2570.995431753305,2444.8711275540863,2483.6786057692307,2947289
2024-01-15,2517.635009765625,2585.54809288069,2512.784075257406,2561.2934203395957,1042600
2024-01-16,2503.08203125,2507.932965419089,2449.7217553900196,2503.08203125,1191680
2024-01-17,2415.76513671875,2512.783816908258,2415.76513671875,2507.9328828987827,1191758
2024-01-18,2420.6162109375,2444.8708823897796,2396.3615394852204,2415.765276647044,648611
2024-01-19,2420.6162109375,2488.5292910038825,2406.063408066132,2469.125553842059,834773
2024-01-22,2401.212646484375,2449.7219928779987,2401.212646484375,2435.1691889599115,642757
2024-01-23,2440.02001953125,2469.1256261260564,2406.063478503976,2415.7653473689115,752332
2024-01-24,2459.423583984375,2498.2310567099667,2449.721715802977,2464.274518075074,802323
2024-01-25,2473.9765625,2473.9765625,2430.3181525735295,2473.9765625,496750
2024-01-26,2415.76513671875,2473.9763448324547,2415.76513671875,2473.9763448324547,603245
2024-01-29,2459.423583984375,2478.827320347171,2415.7651771680844,2420.6161112587833,501383
2024-01-30,2435.169189453125,2469.125731935539,2430.31825481278,2469.125731935539,236412
2024-01-31,2415.76513671875,2488.529146860881,2410.914202709275,2464.274476813504,848561
2024-02-01,2362.405029296875,2425.4671758694817,2338.1503575381803,2410.9143728142644,1153104
2024-02-02,2294.491943359375,2386.6596958410414,2294.491943359375,2376.9578271587607,1699938
2024-02-05,2284.790283203125,2318.7468266902206,2265.3865440676423,2313.89589190635,776889
2024-02-15,2333.29931640625,2357.5539870549637,2289.640909238565,2352.7030529252206,890180
2024-02-16,2318.74658203125,2343.0012533914096,2309.044713487186,2338.1503191193774,442555
2024-02-19,2323.59765625,2347.8523290709813,2309.044852557411,2338.1504599425884,561342
2024-02-20,2386.65966796875,2420.6162079601754,2328.4484565548782,2347.8521936928355,1416120
2024-02-21,2410.914306640625,2420.6161750778106,2357.554030236104,2391.510569766254,824950
2024-02-22,2454.57275390625,2454.57275390625,2406.063410943676,2420.616213832448,828510
2024-02-23,2469.12548828125,2488.529224927861,2440.0198833113336,2473.9764224429027,784415
2024-02-26,2546.740478515625,2556.4423470052084,2459.423662109375,2478.8273990885414,1228789
