Price,Close,High,Low,Open,Volume
Ticker,2357.TW,2357.TW,2357.TW,2357.TW,2357.TW
Date,,,,,
2024-01-02,468.1734619140625,480.72244130557345,462.38162527182664,476.8612168774162,5194473
2024-01-03,448.8673400878906,465.27754391906086,443.0755034415953,461.41631948819725,10195898
2024-01-04,438.24896240234375,450.79794150197034,434.8703911062904,448.867329332797,7624903
2024-01-05,438.24896240234375,445.4887580367437,435.35304414858376,440.6622276138104,4484646
2024-01-08,437.7663269042969,447.41938813702666,436.80102078102385,443.07551058229825,3826856
2024-01-09,439.2142639160156,447.90201858688187,437.7663048042046,445.48875340053013,3803924
2024-01-10,445.006103515625,447.9020217597614,435.83569574252647,439.21426702735226,4530081
2024-01-11,445.006103515625,446.9367156783826,439.21426702735226,445.9714095970038,2982579
2024-01-12,432.9397888183594,443.0755029378527,429.5612174451949,443.0755029378527,4795879
2024-01-15,431.4918212890625,439.21426999222246,430.5265152011675,436.31835172853744,2865839
2024-01-16,425.21734619140625,430.043876795168,423.76938701027774,430.043876795168,3901068
2024-01-17,423.7693786621094,429.0785622216575,421.3561134077694,425.6999908655814,5024823
2024-01-18,429.56121826171875,436.80101407511853,423.76938161099895,423.76938161099895,4184150
2024-01-19,439.2142639160156,439.2142639160156,430.04385620787906,432.4571213942308,3728447
2024-01-22,443.55816650390625,448.86735021614015,439.2142889211694,440.1795950506665,4375940
2024-01-23,440.6622314453125,446.4540680031917,438.7316192593527,444.04080277074206,2468699
2024-01-24,439.2142639160156,445.48875340053013,438.248957841475,441.14487606509704,2183777
2024-01-25,442.1101989746094,444.52346425285504,438.7316275850654,441.1448928633111,1994744
2024-01-26,423.7693786621094,437.7663171372816,421.3561134077694,437.2836640864136,5016318
2024-01-29,428.5959167480469,429.5612228668488,420.87346779763163,420.87346779763163,1878079
2024-01-30,431.9744873046875,435.35305871377443,424.25203836963163,428.11326283715954,3232059
2024-01-31,430.0438537597656,437.2836492776068,425.69997644906096,430.52650679428837,4398177
2024-02-01,431.4918212890625,432.4571273769575,426.6652908495875,431.4918212890625,1751067
2024-02-02,439.2142639160156,442.11018213963774,434.38773354331215,435.35303961785286,3347273
2024-02-05,436.318359375,439.21427768943585,432.9397880081582,434.8704002177821,2794974
2024-02-15,447.90203857421875,450.79795692706927,441.1448957509008,447.90203857421875,5637096
2024-02-16,462.8642883300781,471.06939041726406,445.9714310917541,446.4540841557062,7169458
2024-02-19,460.93365478515625,465.7601852017547,451.28059395195925,465.7601852017547,3304766
2024-02-20,456.58978271484375,462.3816192820511,453.6938644312401,459.0030479511801,2463412
2024-02-21,452.72857666015625,470.10408706502363,449.832658259345,459.4857195953824,3397235
2024-02-22,452.72857666015625,460.45102572898617,446.45408679173187,456.5898011945712,3275876
2024-02-23,457.5550842285156,465.7601859499131,456.58977814364533,456.58977814364533,3540330
2024-02-26,454.176513671875,457.07243193120684,448.3846771532114,455.62447280154095,2521995
2024-02-27,438.73162841796875,445.9714242664501,436.3183631351416,445.48877120988465,7718268
2024-02-29,439.2142639160156,446.45405947507084,432.4571213942308,434.38773354331215,6866605
2024-03-01,441.1448974609375,449.83265255316604,440.1795913395788,441.1448974609375,2445234
2024-03-04,441.1448974609375,450.79795867452475,441.1448974609375,444.52346888569303,2691780
2024-03-05,449.8326416015625,453.69386599299224,442.11019281870307,442.11019281870307,3392897
2024-03-06,454.6591796875,455.1418327444931,446.4540777186173,448.8673430035828,2294789
2024-03-07,445.9714050292969,454.65915967272474,445.00609895780485,453.6938536012327,2120034
2024-03-08,436.801025390625,445.4887805917645,435.3530661904351,445.4887805917645,2744642
2024-03-11,428.5959167480469,441.1448962924717,424.2520392134383,437.28367181726406,4069433
2024-03-12,425.6999816894531,430.52651209409544,421.8387573657393,427.14794081084585,3305674
