Price,Close,High,Low,Open,Volume
Ticker,3131.TWO,3131.TWO,3131.TWO,3131.TWO,3131.TWO
Date,,,,,
2024-01-02,562.7857055664062,597.4034554694365,560.8075484290903,591.4689840574885,634000
2024-01-03,541.0259399414062,558.8293529559314,539.0477829397923,553.8839604518967,533000
2024-01-04,528.1679077148438,545.9713203344452,528.1679077148438,541.0259279401115,481000
2024-01-05,527.1788330078125,537.0696178672462,519.2662051202656,528.1679114937558,478000
2024-01-08,533.1133422851562,542.0150492991941,527.1788709424643,527.1788709424643,399000
2024-01-09,541.0259399414062,555.8621174535106,539.0477829397923,543.0040969430202,514000
2024-01-10,535.0914916992188,547.9495127566861,531.1351775276903,542.0150414993935,311000
2024-01-11,536.08056640625,542.0150376210793,520.2553098333717,530.1460951914206,273000
2024-01-12,526.1897583007812,536.080543231247,526.1897583007812,536.080543231247,392000
2024-01-15,555.8621215820312,557.8402785983374,531.1351588782043,532.1242373863573,608178
2024-01-16,590.4798583984375,594.436172357556,548.9385618276932,555.8621112561506,1298000
2024-01-17,595.42529296875,640.9229067171926,589.4908216102575,594.4362144090012,2109000
2024-01-18,593.4471435546875,608.2833221435546,569.7092578125,601.3597721354166,1369000
2024-01-19,599.381591796875,617.1850054146039,587.5126493850556,609.2723771400578,1660000
2024-01-22,610.261474609375,619.1631816944389,601.3597675243112,604.3270032193325,746000
2024-01-23,621.1412963867188,636.966552345616,604.3269619303903,610.2614329149768,705000
2024-01-24,633.9993286132812,649.8245848657189,618.1740723608436,618.1740723608436,1079000
2024-01-25,636.966552734375,655.7590441970351,633.010238742236,640.922866726514,800000
2024-01-26,641.9119873046875,642.9010658675606,621.141337484351,633.010280238829,849000
2024-01-29,629.053955078125,640.9228976267689,629.053955078125,637.9556619896078,462000
2024-01-30,624.1085205078125,633.010226822504,617.1849711519413,631.0320698636837,667000
2024-01-31,625.09765625,637.9556776602057,613.2287134098101,624.1085776799841,888000
2024-02-01,626.0867309570312,651.8027736187735,619.1631810096391,625.0976523931181,1291000
2024-02-02,662.6826171875,665.649852786847,633.9993397271455,636.9665753264925,1198000
2024-02-05,635.9774780273438,662.6825976334686,629.0539284998299,662.6825976334686,856000
2024-02-15,699.2785034179688,699.2785034179688,659.7153631963015,662.6825987129265,1324000
2024-02-16,708.1802368164062,729.9399647632791,685.4314303264938,710.1583939024856,1254000
2024-02-19,698.2894287109375,715.1037633966116,684.4423295580294,711.1474493529237,724000
2024-02-20,700.267578125,714.1146771274717,691.365871623411,697.3003426244703,583000
2024-02-21,693.3440551757812,711.1474688607514,687.4095839474579,694.3331337138352,656000
2024-02-22,762.5795288085938,762.5795288085938,702.2457398885883,710.158367943671,1596000
2024-02-23,838.7385864257812,838.7385864257812,790.273738861084,794.230052947998,1350000
2024-02-26,832.8041381835938,864.454651748766,815.0007243031844,840.7167665748867,1950000
2024-02-27,808.0771484375,862.476466875765,761.5904581357099,832.8041113639841,1779000
