Price,Close,High,Low,Open,Volume
Ticker,3443.TW,3443.TW,3443.TW,3443.TW,3443.TW
Date,,,,,
2024-01-02,1653.9312744140625,1743.0652951908683,1648.9793843709067,1708.4020648887772,3498524
2024-01-03,1624.219970703125,1663.8350919397867,1599.4605199302116,1644.0275313214559,2746766
2024-01-04,1614.316162109375,1639.0756124484758,1609.3642720415548,1634.1237223806556,1631494
2024-01-05,1639.07568359375,1663.8351350075527,1604.412451614426,1634.1237933109894,2060545
2024-01-08,1648.9793701171875,1673.7388201189472,1648.9793701171875,1658.8831501178913,1300262
2024-01-09,1673.7388916015625,1698.4983426607573,1663.8351111778848,1673.7388916015625,2634218
2024-01-10,1772.776611328125,1782.6803912796786,1668.7869218368103,1668.7869218368103,4136991
2024-01-11,1842.1031494140625,1861.9107101604502,1772.7766868017054,1782.6804671748991,6819751
2024-01-12,1792.584228515625,1847.0550199898566,1787.6323383816039,1847.0550199898566,2885804
2024-01-15,1743.0653076171875,1822.2955488725142,1733.1615274602716,1817.3436587940562,3146829
2024-01-16,1718.305908203125,1762.8729202314482,1713.3540179777558,1748.0172495553404,2982363
2024-01-17,1663.8350830078125,1733.1615447998047,1663.8350830078125,1723.257764543806,2983544
2024-01-18,1708.402099609375,1733.1615503283515,1678.6907587466033,1683.6426488903985,3361714
2024-01-19,1658.8831787109375,1762.8728705107276,1648.9793985395288,1748.0172002536146,6079970
2024-01-22,1698.498291015625,1752.9690816895957,1668.786950648005,1693.546400954355,4977350
2024-01-23,1688.594482421875,1762.8728320885264,1688.594482421875,1708.402042332982,5164327
2024-01-24,1644.0274658203125,1703.4501453077935,1644.0274658203125,1688.5944754359232,3293459
2024-01-25,1540.037841796875,1639.0756451278637,1540.037841796875,1624.2199746282156,7690181
2024-01-26,1530.134033203125,1559.845373653671,1505.3745828276699,1515.2783629778519,5249526
2024-01-29,1544.98974609375,1579.6529775766226,1530.1340754582332,1549.9416363055889,2850349
2024-01-30,1549.941650390625,1579.6529919316595,1520.2303088495908,1559.8454309043032,3795126
2024-01-31,1530.134033203125,1574.7010438789441,1530.134033203125,1544.9897034283981,2811969
2024-02-01,1530.134033203125,1554.8934835785801,1475.6632423771239,1520.230253052943,5013860
2024-02-02,1574.7010498046875,1589.5567200858638,1544.9897092423348,1554.8934894297859,3844093
2024-02-05,1421.1925048828125,1475.6632977528855,1421.1925048828125,1426.1443951437282,8360926
2024-02-15,1445.951904296875,1460.8075745465005,1386.5292232983734,1455.855684463292,6477975
2024-02-16,1505.3746337890625,1510.3265240317896,1436.048170390882,1450.9038411190636,5273116
2024-02-19,1510.3265380859375,1530.1340992411629,1500.4227575083248,1515.278428374744,2495155
2024-02-20,1544.98974609375,1554.893526517428,1505.3746243990386,1515.2784048227163,2939668
2024-02-21,1455.855712890625,1544.9897361288265,1450.903822710725,1525.1821754092264,4302257
2024-02-22,1450.90380859375,1495.4708197792236,1450.90380859375,1480.6151493840657,2946762
2024-02-23,1441.0,1495.470790378007,1431.0962199312714,1480.615120274914,2697952
2024-02-26,1431.09619140625,1455.8556410845588,1416.2405215992646,1445.9518612132354,1812146
2024-02-27,1455.855712890625,1495.4708343298257,1436.0481521710246,1445.951932530825,3513139
2024-02-29,1574.7010498046875,1574.7010498046875,1445.9519073678262,1465.759467742728,6067975
2024-03-01,1564.7972412109375,1599.460471237762,1544.9896811956091,1574.7010212186017,3792434
2024-03-04,1530.134033203125,1604.4123843294904,1520.230253052943,1594.5086041793083,3209184
2024-03-05,1549.941650390625,1579.6529919316595,1535.085979620108,1544.989760133786,2375606
2024-03-06,1510.3265380859375,1559.8454409740011,1505.3746477971313,1544.989770107582,2007113
2024-03-07,1535.0859375,1549.941607862903,1465.7594758064515,1525.1821572580645,3133399
2024-03-08,1475.6632080078125,1564.797227283452,1470.7113180480546,1559.8453373236944,2572063
2024-03-11,1460.8076171875,1505.374629237288,1455.8557269597457,1495.4708487817795,1466629
2024-03-12,1431.09619140625,1480.6150907628676,1431.09619140625,1475.6632008272059,1599418
2024-03-13,1317.2027587890625,1450.903790696223,1302.3470885771558,1445.9519006255875,4241064
2024-03-14,1327.1065673828125,1376.625469150828,1307.2990066756065,1327.1065673828125,3887669
2024-03-15,1327.1065673828125,1406.3368102116372,1327.1065673828125,1327.1065673828125,3317919
2024-03-18,1341.9622802734375,1361.7698416058868,1327.1066092741005,1346.9141706065498,1777843
2024-03-19,1307.2989501953125,1346.9140698982008,1272.6357204552853,1341.9621799353397,3194709
2024-03-20,1282.53955078125,1332.0584523558157,1282.53955078125,1322.1546720409026,1875576
2024-03-21,1287.491455078125,1317.2027963491587,1267.6838942307693,1317.2027963491587,2317848
2024-03-22,1307.2989501953125,1322.1546200838957,1287.4913903438685,1302.3470602324514,1825271
2024-03-25,1282.53955078125,1322.1546720409026,1282.53955078125,1317.202781883446,1329319
2024-03-26,1252.8282470703125,1312.2509307258215,1247.8763567656868,1292.4433695073185,2061963
2024-03-27,1228.0687255859375,1272.635735788653,1203.3092754733177,1262.731955743605,2773486
2024-03-28,1208.26123046875,1237.9725722015883,1203.3093401799438,1233.0206819127818,1843278
2024-03-29,1228.0687255859375,1262.731955743605,1208.2611654958416,1213.2130555183658,2285000
2024-04-01,1282.53955078125,1297.3952212536196,1228.0687590492278,1242.9244295215974,2350141
2024-04-02,1361.769775390625,1381.5773357599433,1332.0584348366478,1346.9141051136364,4453703
2024-04-03,1371.673583984375,1396.4330349588222,1351.8660232048173,1366.7216937894857,2375737
2024-04-08,1287.491455078125,1332.0584669846755,1282.5395648662861,1317.2027963491587,3725401
2024-04-09,1302.3470458984375,1356.8178348903873,1292.4432660817192,1317.2027156235147,3071759
2024-04-10,1307.2989501953125,1337.0102899724789,1297.3951702695906,1317.2027301210346,1879935
2024-04-11,1312.2508544921875,1327.1065245430425,1282.5395143904777,1302.3470744582842,1581645
2024-04-12,1242.9244384765625,1327.1065717598356,1228.0687678971613,1317.2027913735683,3975546
2024-04-15,1148.8385009765625,1228.068742423222,1148.8385009765625,1218.1649622423895,3688162
2024-04-16,1173.597900390625,1208.2611295160866,1109.223332014768,1129.0308915150317,5025302
2024-04-17,1188.45361328125,1198.357393391927,1168.6460530598958,1188.45361328125,1729780
2024-04-18,1203.309326171875,1223.1168870965148,1158.7423140914352,1173.597984784915,2293733
2024-04-19,1143.8865966796875,1213.213057084517,1109.2233664772727,1178.5498268821023,3239651
2024-04-22,1094.36767578125,1168.6460248161764,1079.5120059742646,1138.9346852022059,3188656
2024-04-23,1114.17529296875,1129.0309635416668,1094.367732204861,1119.1271831597223,2162570
2024-04-24,1178.5498046875,1208.2611443014705,1129.0309053308824,1138.9346852022059,3335356
2024-04-25,1188.45361328125,1203.3092834472657,1138.9347127278645,1163.6941630045571,2715101
2024-04-26,1307.2989501953125,1307.2989501953125,1228.068710789536,1247.8762706409802,4422467
2024-04-29,1346.9140625,1386.5291819852941,1327.106502757353,1337.0102826286764,6159122
2024-04-30,1356.81787109375,1361.7697611342383,1332.0584208913094,1356.81787109375,1877009
2024-05-02,1361.769775390625,1386.5292258522727,1337.0103249289773,1346.9141051136364,2180277
2024-05-03,1332.0584716796875,1396.4330446604904,1322.1546912211024,1391.4811544311979,3256417
2024-05-06,1337.0103759765625,1361.7698273835358,1277.5876925998264,1356.817937102141,3305807
2024-05-07,1302.3470458984375,1322.1546055318738,1237.9724770897694,1307.2989358067966,3833310
2024-05-08,1302.3470458984375,1322.1546055318738,1292.4432660817192,1302.3470458984375,1298264
2024-05-09,1262.73193359375,1307.2989430147059,1247.8762637867646,1307.2989430147059,2102694
2024-05-10,1257.780029296875,1277.5875888133612,1233.0205799012672,1267.683809055118,1540527
2024-05-13,1322.1546630859375,1332.0584433337722,1252.8282013510943,1257.7800914750117,2119149
2024-05-14,1356.81787109375,1381.5773212961908,1317.202750769845,1322.1546408103331,3122969
2024-05-15,1396.4329833984375,1445.9518835189494,1366.7216433261303,1426.1443234707447,4689819
2024-05-16,1406.3367919921875,1441.0000227807272,1396.4330117668903,1421.1924623301331,2711203
2024-05-17,1416.2406005859375,1431.0962712214543,1391.481149526743,1416.2406005859375,1852948
