Price,Close,High,Low,Open,Volume
Ticker,3665.TW,3665.TW,3665.TW,3665.TW,3665.TW
Date,,,,,
2024-01-02,258.9696350097656,261.9013667268573,257.5037691512198,260.9241228211601,380362
2024-01-03,256.5265197753906,258.9696294875372,256.03789783296133,257.01514171782,252084
2024-01-04,253.10617065429688,257.9923901649976,253.10617065429688,256.0379023607173,401082
2024-01-05,250.1744384765625,253.10617017745972,250.1744384765625,253.10617017745972,654590
2024-01-08,246.2654571533203,251.15167654128302,246.2654571533203,249.19718878609794,721741
2024-01-09,248.21995544433594,250.17444328248033,246.26546760619158,247.24271152526376,626232
2024-01-10,243.33372497558594,247.73132241490376,241.86785916248002,247.73132241490376,979455
2024-01-11,240.890625,244.31097870182555,239.9133810851927,244.31097870182555,1052355
2024-01-12,240.890625,240.890625,237.9588932555781,240.890625,830640
2024-01-15,239.9133758544922,241.86786364149415,239.4247539077417,241.86786364149415,465241
2024-01-16,238.447509765625,241.3792414430712,238.447509765625,239.9133756043481,707370
2024-01-17,235.51577758789062,240.89061898512466,234.53853369748444,238.44750925910918,591177
2024-01-18,234.53854370117188,236.0044095993042,231.1181899388631,236.0044095993042,939577
2024-01-19,234.53854370117188,236.0044095993042,232.58405583699545,234.53854370117188,912540
2024-01-22,235.02716064453125,236.981648466939,234.5385386889293,235.02716064453125,945713
2024-01-23,239.9133758544922,242.35648558824465,236.98164417398922,238.44751001424072,1233164
2024-01-24,239.9133758544922,241.86786364149415,239.4247539077417,240.4019978012427,381888
2024-01-25,236.49302673339844,239.91338042582362,236.49302673339844,239.91338042582362,423538
2024-01-26,227.20921325683594,237.95889646468623,224.76610343686997,235.51578664472027,4379573
2024-01-29,230.1409454345703,231.60681132905802,227.6978356104241,229.65232346974108,906173
2024-01-30,229.65231323242188,233.56128877680354,229.16369128937416,233.07266683375582,624900
2024-01-31,225.74334716796875,231.1181887672061,225.74334716796875,230.62956680363905,1318007
2024-02-01,227.6978302001953,229.1636960598532,226.7205862937567,228.18645215341462,531299
2024-02-02,227.20921325683594,229.6523230768019,226.72059129284276,227.69783522082915,522351
2024-02-05,223.30023193359375,226.23196364388164,217.436768513018,226.23196364388164,2209914
2024-02-15,227.20921325683594,228.67507914881554,222.322993616904,224.27748147287676,1400405
2024-02-16,231.6068115234375,232.58405545391614,226.231969905805,228.6750797320016,1241575
2024-02-19,239.9133758544922,241.86786364149415,232.0954247064843,233.56129054673576,2465554
2024-02-20,238.93612670898438,240.89061445302514,236.9816389649436,240.40199251701495,1285672
2024-02-21,237.4702606201172,238.9361264264142,235.51577287838782,238.9361264264142,744188
2024-02-22,237.95889282226562,240.89062456134897,237.47027086575173,240.89062456134897,849058
2024-02-23,238.447509765625,241.86786338931225,236.98164392690188,239.9133756043481,1378518
2024-02-26,235.51577758789062,239.91337509471848,233.56128980707825,237.9588873139061,1771023
2024-02-27,235.51577758789062,239.91337509471848,233.56128980707825,237.9588873139061,1166509
2024-02-29,236.9816436767578,241.37924118828528,234.53853394813143,238.9361314596589,1227991
2024-03-01,233.0726776123047,237.95889726874714,230.62956778408346,237.95889726874714,1360475
2024-03-04,241.86785888671875,246.75407825816762,238.44750532670454,238.44750532670454,3108394
2024-03-05,243.33372497558594,244.3109688509899,238.44750559856615,241.86785916248002,1071645
2024-03-06,242.3564910888672,245.28822283590992,242.3564910888672,245.28822283590992,729702
2024-03-07,237.4702606201172,243.33372384530526,236.98163868468484,242.84510190987294,889398
2024-03-08,237.4702606201172,240.89061416814357,236.00439481382017,239.42474836184655,678725
2024-03-11,235.02716064453125,245.77684366777385,234.04991673332736,242.84511193416222,1770435
2024-03-12,238.93612670898438,240.89061445302514,236.0043950929232,237.4702609009538,1056868
2024-03-13,238.93612670898438,240.89061445302514,237.4702609009538,238.44750477297418,697673
2024-03-14,238.93612670898438,239.91337058100476,235.515773156913,238.44750477297418,675143
2024-03-15,239.4247589111328,241.3792467389788,237.47027108328683,238.9361369541713,629893
2024-03-18,239.9133758544922,242.84510753499515,238.44751001424072,241.86786364149415,547000
2024-03-19,246.75408935546875,247.73133327370823,240.89062584603187,241.3792478051516,1387411
2024-03-20,247.7313232421875,252.12892069619085,245.7768354848527,248.70856712085492,1018481
2024-03-21,252.12892150878906,253.59478733151457,248.219945981521,249.68581180424653,1969511
2024-03-22,256.5265197753906,257.50376366024926,251.15167840866818,252.1289222935268,2169031
2024-03-25,254.57203674316406,257.5037684522984,252.61754893707453,256.5265245492536,1188550
2024-03-26,250.1744384765625,254.57203602790833,247.73132872581482,253.10617017745972,1675359
2024-03-27,246.2654571533203,253.1061642964681,245.28821327572777,251.15167654128302,889736
2024-03-28,251.1516876220703,253.5947974238414,247.24271193923653,247.24271193923653,932696
2024-03-29,250.66305541992188,252.128921241091,250.17443347953215,250.17443347953215,414000
2024-04-01,248.21995544433594,251.1516872015525,245.7768456466555,250.17444328248033,984200
