Price,Close,High,Low,Open,Volume
Ticker,6451.TW,6451.TW,6451.TW,6451.TW,6451.TW
Date,,,,,
2024-01-02,137.01866149902344,138.50261812175654,135.53470487629033,137.01866149902344,475257
2024-01-03,140.48121643066406,141.96517294225558,134.05073821376746,136.52399906642,1047100
2024-01-04,141.47052001953125,142.45982435533216,138.00795484422804,140.48121568373034,1024115
2024-01-05,147.40635681152344,150.37427003591654,139.9865737505407,140.48122595460623,2213266
2024-01-08,153.83682250976562,157.29938764664138,148.8903008856574,149.87960521047904,4880226
2024-01-09,150.374267578125,158.28870271381578,149.38496318616365,153.34218075400904,2993166
2024-01-10,157.79405212402344,161.7512697321494,145.9223992996455,150.37426910878725,5505421
2024-01-11,173.12826538085938,173.12826538085938,160.26730852399555,161.25661289760046,12448721
2024-01-12,186.48387145996094,189.94643671253314,170.1603495549776,170.1603495549776,18772311
2024-01-15,195.3876190185547,195.88227121860166,184.0106184174743,190.44109701808495,13588026
2024-01-16,179.0640869140625,188.4624782161818,178.56943474026676,186.48386952099878,10037246
2024-01-17,187.96783447265625,188.46248666863693,181.0427037289268,181.0427037289268,8228556
2024-01-18,185.49456787109375,190.93574186197918,181.0426982421875,185.98922005208334,5513171
2024-01-19,181.04269409179688,190.44108531514152,178.5694332435483,190.44108531514152,4020576
2024-01-22,181.04269409179688,183.02130277039575,176.59082456494943,182.52665060074602,2888847
2024-01-23,181.537353515625,186.9785275991996,179.5587447579615,183.0213100838726,3560272
2024-01-24,178.0747833251953,187.4731746673584,176.59082679748536,183.02130508422852,3844035
2024-01-25,172.1389617919922,178.07478806068156,171.1496574138773,178.07478806068156,2389214
2024-01-26,171.149658203125,175.1068757338331,169.17104943777096,173.12826696847904,1490052
2024-01-29,180.0533905029297,183.02130353319777,169.1710427252801,171.14965141212548,3631242
2024-01-30,184.99990844726562,189.94643006350267,176.59082169966265,182.0319954775234,7524097
2024-01-31,185.49456787109375,192.41969840494792,182.03200260416668,183.02130696614583,8153110
2024-02-01,182.5266571044922,189.9464399136179,180.05339616811696,185.49457022814246,6577382
2024-02-02,184.50526428222656,188.95713392978698,183.51595991610202,184.0106120991643,3876108
2024-02-05,184.99990844726562,187.96782141700785,179.06408250778117,184.50525628564193,3538165
2024-02-15,188.4624786376953,189.9464351624016,175.60152209024105,189.9464351624016,5152365
2024-02-16,180.5480499267578,194.39831129100224,180.05339773517764,191.4303981415213,5611429
2024-02-19,178.56944274902344,181.53735592490747,175.10687737715872,180.54805153294615,2251211
2024-02-20,194.89295959472656,196.37691613986408,178.07478541650144,178.07478541650144,7819871
2024-02-21,214.18438720703125,214.18438720703125,195.88225712236576,195.88225712236576,8759533
2024-02-22,221.6041717529297,232.98117164203097,214.67904138565063,221.6041717529297,15025587
2024-02-23,218.14161682128906,229.51861724507512,210.72183393621123,228.03466066805956,7549275
2024-02-26,217.64695739746094,225.06674003601074,213.6897399902344,218.14160957336426,4756251
2024-02-27,214.67904663085938,236.93839478382864,214.18439444968226,219.6255684426303,11218598
2024-02-29,217.15231323242188,219.13092200902707,211.21648690260625,214.18440006751405,4234139
2024-03-01,205.7753143310547,221.10953246630154,203.7967055394099,220.61488026839035,4735441
2024-03-04,200.8287811279297,210.22717236298058,200.8287811279297,210.22717236298058,3373205
2024-03-05,204.29135131835938,210.7218296891552,198.35552512993246,200.82878604177702,3769200
2024-03-06,204.7860107421875,210.72183714051178,202.80740194274608,202.80740194274608,3303111
2024-03-07,199.8394775390625,212.2057818422223,199.8394775390625,205.28065143245283,3222264
2024-03-08,187.47317504882812,207.75391430213145,184.01060981045927,200.8287838253937,5251510
2024-03-11,202.80738830566406,203.30204047226326,184.99991030809358,184.99991030809358,3493772
2024-03-12,204.29135131835938,206.7646122302039,197.86087294756356,199.34482949467028,2525346
2024-03-13,198.8501739501953,216.16300004038644,190.93573916610794,207.7539130822936,6466311
2024-03-14,186.48387145996094,198.85017593343315,185.98921928102203,196.3769150387387,3493794
2024-03-15,183.51596069335938,192.91435221134813,183.51596069335938,187.4731781746178,3114083
2024-03-18,197.86087036132812,197.86087036132812,183.02130508422852,183.51595726013184,3004066
2024-03-19,199.8394775390625,214.67904270285428,196.37691233417775,197.86086885055693,6359050
2024-03-20,190.9357452392578,198.85018027508198,190.9357452392578,197.86087589560395,2386040
2024-03-21,195.88226318359375,196.3769153633503,191.43039356578478,194.89295882408064,1318023
2024-03-22,197.86087036132812,201.32343559265138,195.88226165771485,196.37691383361818,1723009
2024-03-25,196.87156677246094,206.764610328866,196.87156677246094,197.86087112810145,2696281
2024-03-26,190.9357452392578,200.334136844299,185.9892233418677,196.87157151612593,2652011
2024-03-27,188.4624786376953,194.39830473652037,187.47317428789114,191.92504386200994,1457594
2024-03-28,183.02130126953125,191.92504025021114,183.02130126953125,189.94643158783782,2248279
2024-03-29,176.09617614746094,185.4945675710614,175.10687178708196,184.5052632106824,2797000
2024-04-01,177.08547973632812,180.05339280453475,175.10687102419038,176.59082755829368,1902471
2024-04-02,172.1389617919922,180.05339681691135,171.1496574138773,178.56944024973902,2523253
2024-04-03,172.63360595703125,174.11756245522923,170.1603451267013,171.64430162489927,1285003
2024-04-08,168.18174743652344,173.62292161829333,167.68709523818072,173.62292161829333,1797456
2024-04-09,166.20314025878906,170.16035788399833,165.21383585248674,167.68709686824255,1679130
2024-04-10,166.20314025878906,172.6336188997541,166.20314025878906,166.69779246194022,2117000
2024-04-11,164.22451782226562,168.1817351191877,163.2352134980351,168.1817351191877,1452015
2024-04-12,162.74057006835938,168.6763963322509,162.74057006835938,165.70848320030512,1600534
2024-04-15,154.8261260986328,161.75125633946624,154.33147393857328,160.76195201934718,2283144
2024-04-16,154.33148193359375,154.82613411927835,148.3956557053786,154.33148193359375,2537010
2024-04-17,153.34217834472656,158.7833524150233,153.34217834472656,154.82613490935296,1939477
2024-04-18,154.33148193359375,158.7833516047551,150.86891663380158,153.34217756222455,1558126
2024-04-19,147.9010009765625,155.32078363424958,145.42774009066682,153.34217492553302,1727011
2024-04-22,142.45982360839844,149.87960608800253,141.9651714430915,149.3849539226956,1075000
2024-04-23,145.427734375,151.36356026785714,143.94377790178572,145.427734375,1141100
2024-04-24,149.87960815429688,151.85821684280245,148.3956516379177,148.3956516379177,838301
2024-04-25,164.71917724609375,164.71917724609375,145.92239425705003,150.37426391234985,2728379
2024-04-26,162.24591064453125,176.59082347590748,162.24591064453125,169.17104097691978,7556330
2024-04-29,177.58013916015625,178.07479135837397,162.2459210154074,163.7298776100605,8020565
2024-04-30,180.0533905029297,185.98921656346582,174.11756444239353,177.0854774726616,10708186
2024-05-02,174.61221313476562,181.53734340073365,174.11756097291075,176.59082178218506,3897100
2024-05-03,191.925048828125,191.925048828125,175.106874446279,177.08548319708441,16304689
2024-05-06,181.04269409179688,197.3662156902376,176.0961723952997,194.892954841989,14896883
2024-05-07,180.0533905029297,183.02130353319777,174.11756444239353,179.06408615950699,6059370
2024-05-08,180.0533905029297,182.52665136148642,178.0747818160843,178.56943398779566,2596576
2024-05-09,175.60153198242188,185.989228240537,174.6122275768871,184.01061942946743,3884058
2024-05-10,169.17105102539062,177.0854861610814,166.69779004548724,175.10687737715872,3019562
2024-05-13,175.10687255859375,181.53735092938956,167.1924376406912,172.63361164674922,4259210
2024-05-14,180.0533905029297,190.93573828057927,175.10686878581623,175.10686878581623,9577300
2024-05-15,189.94644165039062,195.88226795196533,178.0747890472412,178.0747890472412,13967407
2024-05-16,181.04269409179688,194.39830267233927,180.05338975249745,190.93573748479125,10797265
2024-05-17,185.98922729492188,185.98922729492188,177.08548769037773,181.04270529239736,3221761
2024-05-20,180.0533905029297,186.48386873517717,179.06408615950699,184.01060787662044,2139530
2024-05-21,178.56944274902344,182.52666031686883,177.0854861610814,178.56944274902344,1477300
2024-05-22,185.98922729492188,189.94644489694147,178.07479209088262,181.04270529239736,6464825
2024-05-23,178.56944274902344,185.49457349275286,178.07479055304276,184.50526910079154,3113121
2024-05-24,180.0533905029297,184.99991222004314,176.09617312923893,179.06408615950699,2641145
2024-05-27,184.01060485839844,190.93573514876826,181.04269187681138,183.02130053120274,4435380
2024-05-28,194.39830017089844,198.850169640461,182.0319960887802,187.47316988491224,8304826
2024-05-29,191.43038940429688,199.34482410835048,186.9785198832667,197.36621543233707,7636591
